16, -30, 0.06593406593406594, 0.06837606837606838, 0.06349206349206349, 0.03902439024390244, 0.06341463414634146, 0.06829268292682927
16, -29, 0.06593406593406594, 0.0695970695970696, 0.06593406593406594, 0.03902439024390244, 0.06341463414634146, 0.06829268292682927
16, -28, 0.06593406593406594, 0.07081807081807082, 0.0695970695970696, 0.03902439024390244, 0.06341463414634146, 0.06829268292682927
16, -27, 0.06715506715506715, 0.07081807081807082, 0.07203907203907203, 0.03902439024390244, 0.05853658536585366, 0.09268292682926829
16, -26, 0.06837606837606838, 0.07081807081807082, 0.07326007326007326, 0.03902439024390244, 0.05853658536585366, 0.08780487804878048
16, -25, 0.06837606837606838, 0.07326007326007326, 0.07936507936507936, 0.03902439024390244, 0.06341463414634146, 0.1024390243902439
16, -24, 0.0695970695970696, 0.07448107448107448, 0.09157509157509157, 0.03902439024390244, 0.06829268292682927, 0.12195121951219512
16, -23, 0.0695970695970696, 0.07692307692307693, 0.10012210012210013, 0.03902439024390244, 0.07317073170731707, 0.13170731707317074
16, -22, 0.07326007326007326, 0.08180708180708181, 0.11843711843711843, 0.04390243902439024, 0.07804878048780488, 0.13170731707317074
16, -21, 0.07814407814407814, 0.08669108669108669, 0.13675213675213677, 0.04878048780487805, 0.07804878048780488, 0.14146341463414633
16, -20, 0.08302808302808302, 0.09645909645909646, 0.15995115995115994, 0.04878048780487805, 0.07804878048780488, 0.15121951219512195
16, -19, 0.08424908424908426, 0.10134310134310134, 0.18315018315018314, 0.05853658536585366, 0.07804878048780488, 0.18048780487804877
16, -18, 0.08669108669108669, 0.11355311355311355, 0.23076923076923078, 0.05853658536585366, 0.07804878048780488, 0.24878048780487805
16, -17, 0.09157509157509157, 0.12576312576312576, 0.29426129426129427, 0.05853658536585366, 0.11219512195121951, 0.3073170731707317
16, -16, 0.0989010989010989, 0.1623931623931624, 0.36996336996337, 0.06829268292682927, 0.15121951219512195, 0.36585365853658536
16, -15, 0.10744810744810745, 0.20024420024420025, 0.4981684981684982, 0.0975609756097561, 0.17560975609756097, 0.5024390243902439
16, -14, 0.12576312576312576, 0.2564102564102564, 0.6092796092796092, 0.11707317073170732, 0.22439024390243903, 0.6097560975609756
16, -13, 0.1391941391941392, 0.32844932844932845, 0.7326007326007326, 0.12682926829268293, 0.2731707317073171, 0.7902439024390244
16, -12, 0.16727716727716727, 0.41025641025641024, 0.8608058608058609, 0.15121951219512195, 0.4, 0.8829268292682927
16, -11, 0.20146520146520147, 0.5274725274725275, 0.9426129426129426, 0.18048780487804877, 0.526829268292683, 0.9609756097560975
16, -10, 0.23565323565323565, 0.6813186813186813, 0.9816849816849816, 0.22926829268292684, 0.6926829268292682, 0.9853658536585366
16, -9, 0.31135531135531136, 0.818070818070818, 0.9938949938949939, 0.2926829268292683, 0.8536585365853658, 0.9902439024390244
16, -8, 0.4175824175824176, 0.9169719169719169, 1.0, 0.40487804878048783, 0.9414634146341463, 1.0
16, -7, 0.568986568986569, 0.9597069597069597, 1.0, 0.5804878048780487, 0.9853658536585366, 1.0
16, -6, 0.7106227106227107, 0.989010989010989, 1.0, 0.7219512195121951, 0.9902439024390244, 1.0
16, -5, 0.8302808302808303, 0.9987789987789988, 1.0, 0.8439024390243902, 1.0, 1.0
16, -4, 0.9377289377289377, 1.0, 1.0, 0.9414634146341463, 1.0, 1.0
16, -3, 0.9768009768009768, 1.0, 1.0, 0.9902439024390244, 1.0, 1.0
16, -2, 0.9963369963369964, 1.0, 1.0, 1.0, 1.0, 1.0
16, -1, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
16, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
16, 1, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
16, 2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
16, 3, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
16, 4, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
16, 5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
16, 6, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
16, 7, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
16, 8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
16, 9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
16, 10, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
